cod_ibge,lat,long,UF,municipy_name,year,number_cases,population,case_1000_hab
211010,-3.51,-42.54,MA,Santa Quitéria do Maranhão,2016,17,25192,0.674817402349952
211020,-3.14,-44.32,MA,Santa Rita,2015,1,35980,0.0277932184546971
211020,-3.14,-44.32,MA,Santa Rita,2015,1,134940,0.00741070105231955
211020,-3.14,-44.32,MA,Santa Rita,2016,13,36556,0.355618776671408
211020,-3.14,-44.32,MA,Santa Rita,2016,13,135915,0.0956480153036824
211020,-3.14,-44.32,MA,Santa Rita,2017,2,37090,0.0539228902669183
211020,-3.14,-44.32,MA,Santa Rita,2017,2,136851,0.0146144346771306
211020,-3.14,-44.32,MA,Santa Rita,2018,6,37404,0.160410651267244
211020,-3.14,-44.32,MA,Santa Rita,2018,6,135807,0.044180344164881
211020,-3.14,-44.32,MA,Santa Rita,2020,4,38298,0.104444096297457
211020,-3.14,-44.32,MA,Santa Rita,2020,4,137349,0.0291228913206503
211023,-3.11,-42.41,MA,Santana do Maranhão,2017,1,13395,0.0746547219111609
211040,-3.33,-43.52,MA,São Benedito do Rio Preto,2015,26,18256,1.42418930762489
211040,-3.33,-43.52,MA,São Benedito do Rio Preto,2016,1,18319,0.0545881325399858
211040,-3.33,-43.52,MA,São Benedito do Rio Preto,2019,2,18663,0.107163907196056
211050,-2.69,-44.82,MA,São Bento,2015,4,45044,0.0888020602077968
211050,-2.69,-44.82,MA,São Bento,2015,4,33464,0.11953143676787
211050,-2.69,-44.82,MA,São Bento,2016,6,45560,0.131694468832309
211050,-2.69,-44.82,MA,São Bento,2016,6,33847,0.177268295565338
211060,-3.36,-42.41,MA,São Bernardo,2014,43,27599,1.55802746476322
211060,-3.36,-42.41,MA,São Bernardo,2015,3,27817,0.107847719020743
211060,-3.36,-42.41,MA,São Bernardo,2016,1,28020,0.0356887937187723
211060,-3.36,-42.41,MA,São Bernardo,2017,1,28208,0.0354509359047079
211060,-3.36,-42.41,MA,São Bernardo,2019,1,28507,0.0350791033781177
211065,-6.8,-44.64,MA,São Domingos do Azeitão,2017,12,7291,1.64586476477849
211070,-5.57,-44.38,MA,São Domingos do Maranhão,2014,24,33716,0.711828212124807
211070,-5.57,-44.38,MA,São Domingos do Maranhão,2015,24,33707,0.712018275135728
211070,-5.57,-44.38,MA,São Domingos do Maranhão,2016,21,33699,0.623163892103623
211070,-5.57,-44.38,MA,São Domingos do Maranhão,2019,14,34376,0.4072608796835
211070,-5.57,-44.38,MA,São Domingos do Maranhão,2020,5,34384,0.145416472778036
211080,-7.08,-44.81,MA,São Félix de Balsas,2017,71,4453,15.9443072086234
211080,-7.08,-44.81,MA,São Félix de Balsas,2018,1,4609,0.216966804078976
211085,-5.12,-47.38,MA,São Francisco do Brejão,2014,4,11242,0.355808574986657
211085,-5.12,-47.38,MA,São Francisco do Brejão,2015,9,11444,0.786438308283817
211085,-5.12,-47.38,MA,São Francisco do Brejão,2016,55,11633,4.72792916702484
211085,-5.12,-47.38,MA,São Francisco do Brejão,2017,30,11808,2.54065040650406
211085,-5.12,-47.38,MA,São Francisco do Brejão,2018,4,11652,0.343288705801579
211085,-5.12,-47.38,MA,São Francisco do Brejão,2019,11,11798,0.932361417189354
211085,-5.12,-47.38,MA,São Francisco do Brejão,2020,2,11941,0.167490159953103
211090,-6.25,-42.85,MA,São Francisco do Maranhão,2014,2,11961,0.167210099490009
211090,-6.25,-42.85,MA,São Francisco do Maranhão,2018,3,12201,0.24588148512417
211090,-6.25,-42.85,MA,São Francisco do Maranhão,2019,75,12210,6.14250614250614
211090,-6.25,-42.85,MA,São Francisco do Maranhão,2020,10,12218,0.818464560484531
211100,-2.95,-44.8,MA,São João Batista,2016,1,20272,0.0493291239147593
211100,-2.95,-44.8,MA,São João Batista,2016,1,33897,0.0295011357937281
211105,-6.46,-47.05,MA,São João do Paraíso,2014,10,10933,0.914662032379036
211105,-6.46,-47.05,MA,São João do Paraíso,2014,10,23417,0.42704018448136
211105,-6.46,-47.05,MA,São João do Paraíso,2015,14,10949,1.27865558498493
211105,-6.46,-47.05,MA,São João do Paraíso,2015,14,23526,0.595086287511689
211105,-6.46,-47.05,MA,São João do Paraíso,2016,59,10963,5.38173857520752
211105,-6.46,-47.05,MA,São João do Paraíso,2016,59,23630,2.49682606855692
211105,-6.46,-47.05,MA,São João do Paraíso,2017,9,10977,0.819896146488111
211105,-6.46,-47.05,MA,São João do Paraíso,2017,9,23729,0.379282734207088
211105,-6.46,-47.05,MA,São João do Paraíso,2018,3,11162,0.268769037806845
211105,-6.46,-47.05,MA,São João do Paraíso,2018,3,23524,0.127529331746302
211105,-6.46,-47.05,MA,São João do Paraíso,2019,44,11177,3.93665563210164
211105,-6.46,-47.05,MA,São João do Paraíso,2019,44,23618,1.86298585824371
211105,-6.46,-47.05,MA,São João do Paraíso,2020,8,11193,0.714732422049495
211105,-6.46,-47.05,MA,São João do Paraíso,2020,8,23709,0.337424606689443
211107,-5.11,-43.81,MA,São João do Soter,2014,4,17956,0.222766763198931
211107,-5.11,-43.81,MA,São João do Soter,2015,1,18095,0.0552638850511191
211107,-5.11,-43.81,MA,São João do Soter,2016,3,18225,0.164609053497942
211107,-5.11,-43.81,MA,São João do Soter,2018,2,18438,0.108471634667534
211110,-6.49,-43.7,MA,São João dos Patos,2015,10,25371,0.394150802096882
211110,-6.49,-43.7,MA,São João dos Patos,2016,1,25448,0.0392958189248664
211110,-6.49,-43.7,MA,São João dos Patos,2017,20,25520,0.783699059561129
211110,-6.49,-43.7,MA,São João dos Patos,2019,25,25929,0.964171391106483
211110,-6.49,-43.7,MA,São João dos Patos,2020,1,25996,0.0384674565317741
211120,-2.56,-44.05,MA,São José de Ribamar,2014,8,172402,0.0464031739771
211120,-2.56,-44.05,MA,São José de Ribamar,2015,28,174267,0.160672990296499
211120,-2.56,-44.05,MA,São José de Ribamar,2016,296,176008,1.68174173901186
211120,-2.56,-44.05,MA,São José de Ribamar,2017,28,176418,0.158713963427768
211120,-2.56,-44.05,MA,São José de Ribamar,2018,5,176321,0.0283573709314262
211120,-2.56,-44.05,MA,São José de Ribamar,2019,17,177687,0.0956738534614237
211120,-2.56,-44.05,MA,São José de Ribamar,2020,1,179028,0.00558571843510512
211125,-5.05,-44.58,MA,São José dos Basílios,2015,3,7495,0.400266844563042
211125,-5.05,-44.58,MA,São José dos Basílios,2016,32,7489,4.27293363599947
211125,-5.05,-44.58,MA,São José dos Basílios,2017,14,7484,1.87065740245858
211125,-5.05,-44.58,MA,São José dos Basílios,2019,59,7641,7.72150242114906
211130,-2.52,-44.3,MA,São Luís,2014,1025,1064197,0.963167533830672
211130,-2.52,-44.3,MA,São Luís,2015,2897,1073893,2.69766168510271
211130,-2.52,-44.3,MA,São Luís,2016,5583,1082935,5.15543407499065
211130,-2.52,-44.3,MA,São Luís,2017,1261,1091868,1.15490150824092
211130,-2.52,-44.3,MA,São Luís,2018,765,1094667,0.698842661740968
211130,-2.52,-44.3,MA,São Luís,2019,1397,1101884,1.26782855545593
211130,-2.52,-44.3,MA,São Luís,2020,857,1108975,0.772785680470705
211140,-4.38,-44.66,MA,São Luís Gonzaga do Maranhão,2017,8,18247,0.43842823477832
211140,-4.38,-44.66,MA,São Luís Gonzaga do Maranhão,2018,9,18988,0.473983568569623
211140,-4.38,-44.66,MA,São Luís Gonzaga do Maranhão,2019,15,18856,0.795502757742893
211140,-4.38,-44.66,MA,São Luís Gonzaga do Maranhão,2020,2,18727,0.106797671810755
211150,-4.03,-44.47,MA,São Mateus do Maranhão,2014,1,40341,0.0247886765325599
211150,-4.03,-44.47,MA,São Mateus do Maranhão,2015,27,40574,0.66545078128851
211150,-4.03,-44.47,MA,São Mateus do Maranhão,2016,62,40791,1.51994312470888
211150,-4.03,-44.47,MA,São Mateus do Maranhão,2019,34,41529,0.818705001324376
211150,-4.03,-44.47,MA,São Mateus do Maranhão,2020,9,41579,0.216455422208326
211153,-5.08,-48.42,MA,São Pedro da Água Branca,2014,1,12349,0.0809782168596647
211153,-5.08,-48.42,MA,São Pedro da Água Branca,2016,286,12461,22.9516090201428
211153,-5.08,-48.42,MA,São Pedro da Água Branca,2019,43,12690,3.38849487785658
211153,-5.08,-48.42,MA,São Pedro da Água Branca,2020,1,12735,0.0785237534354142
211157,-6.82,-46.53,MA,São Pedro dos Crentes,2015,10,4563,2.19154065307911
211157,-6.82,-46.53,MA,São Pedro dos Crentes,2016,9,4583,1.96377918394065
211157,-6.82,-46.53,MA,São Pedro dos Crentes,2017,11,4601,2.39078461204086
211157,-6.82,-46.53,MA,São Pedro dos Crentes,2018,8,4651,1.72006020210707
211157,-6.82,-46.53,MA,São Pedro dos Crentes,2019,361,4668,77.3350471293916
211157,-6.82,-46.53,MA,São Pedro dos Crentes,2020,129,4684,27.5405636208369
211160,-7.02,-45.48,MA,São Raimundo das Mangabeiras,2015,13,18406,0.706291426708682
211160,-7.02,-45.48,MA,São Raimundo das Mangabeiras,2016,42,18548,2.26439508302782
211160,-7.02,-45.48,MA,São Raimundo das Mangabeiras,2017,82,18680,4.38972162740899
211160,-7.02,-45.48,MA,São Raimundo das Mangabeiras,2018,2,18755,0.106638229805385
211160,-7.02,-45.48,MA,São Raimundo das Mangabeiras,2019,22,18868,1.16599533601866
211160,-7.02,-45.48,MA,São Raimundo das Mangabeiras,2020,8,18980,0.421496311907271
211163,-5.1,-45.07,MA,São Raimundo do Doca Bezerra,2016,184,5082,36.2062180243998
211163,-5.1,-45.07,MA,São Raimundo do Doca Bezerra,2019,1,5237,0.190949016612564
211167,-5.02,-44.99,MA,São Roberto,2016,9,6620,1.3595166163142
211167,-5.02,-44.99,MA,São Roberto,2018,1,6649,0.150398556173861
211167,-5.02,-44.99,MA,São Roberto,2019,8,6719,1.19065337103736
211170,-2.89,-44.88,MA,São Vicente Ferrer,2014,3,21591,0.138946783381965
211170,-2.89,-44.88,MA,São Vicente Ferrer,2014,3,17688,0.169606512890095
211172,-4.03,-45.23,MA,Satubinha,2015,2,13487,0.148290946837696
211172,-4.03,-45.23,MA,Satubinha,2016,7,13727,0.509943906170321
211172,-4.03,-45.23,MA,Satubinha,2017,1,13949,0.0716897268621407
211172,-4.03,-45.23,MA,Satubinha,2019,4,13914,0.287480235733793
211172,-4.03,-45.23,MA,Satubinha,2020,7,14096,0.496594778660613
211174,-5.25,-44.05,MA,Senador Alexandre Costa,2015,71,10862,6.53654943840913
211174,-5.25,-44.05,MA,Senador Alexandre Costa,2016,32,10955,2.92104062072113
211174,-5.25,-44.05,MA,Senador Alexandre Costa,2018,2,11067,0.18071744826963
211176,-5.44,-47.29,MA,Senador La Rocque,2016,27,13975,1.93202146690519
211176,-5.44,-47.29,MA,Senador La Rocque,2017,1,13877,0.0720616848021907
211176,-5.44,-47.29,MA,Senador La Rocque,2018,4,14367,0.278415814018236
211176,-5.44,-47.29,MA,Senador La Rocque,2019,20,14293,1.39928636395438
211176,-5.44,-47.29,MA,Senador La Rocque,2020,5,14050,0.355871886120996
211180,-5.87,-46.69,MA,Sítio Novo,2014,37,17559,2.10718150236346
211180,-5.87,-46.69,MA,Sítio Novo,2014,37,5384,6.87221396731055
211180,-5.87,-46.69,MA,Sítio Novo,2015,6,17663,0.339693143860046
211180,-5.87,-46.69,MA,Sítio Novo,2015,6,5433,1.10436223081171
211180,-5.87,-46.69,MA,Sítio Novo,2016,2,17760,0.112612612612613
211180,-5.87,-46.69,MA,Sítio Novo,2016,2,5481,0.364896916621055
211180,-5.87,-46.69,MA,Sítio Novo,2018,8,18001,0.444419754458086
211180,-5.87,-46.69,MA,Sítio Novo,2018,8,5481,1.45958766648422
211180,-5.87,-46.69,MA,Sítio Novo,2019,76,18081,4.20330733919584
211180,-5.87,-46.69,MA,Sítio Novo,2019,76,5522,13.7631293009779
211180,-5.87,-46.69,MA,Sítio Novo,2020,29,18160,1.59691629955947
211180,-5.87,-46.69,MA,Sítio Novo,2020,29,5561,5.21488940837979
211195,-6.41,-43.54,MA,Sucupira do Riachão,2019,4,5660,0.706713780918728
211200,-8.47,-45.74,MA,Tasso Fragoso,2014,4,8219,0.486677211339579
211200,-8.47,-45.74,MA,Tasso Fragoso,2015,48,8303,5.78104299650729
211200,-8.47,-45.74,MA,Tasso Fragoso,2016,105,8382,12.5268432355047
211200,-8.47,-45.74,MA,Tasso Fragoso,2017,30,8455,3.54819633353046
211200,-8.47,-45.74,MA,Tasso Fragoso,2018,4,8459,0.472869133467313
211200,-8.47,-45.74,MA,Tasso Fragoso,2019,3,8521,0.352071353127567
211200,-8.47,-45.74,MA,Tasso Fragoso,2020,96,8582,11.1862036821254
211210,-4.25,-43.94,MA,Timbiras,2014,2,28442,0.070318542999789
211210,-4.25,-43.94,MA,Timbiras,2015,6,28511,0.210445091368244
211210,-4.25,-43.94,MA,Timbiras,2016,1,28575,0.0349956255468067
211220,-5.09,-42.83,MA,Timon,2014,10,163342,0.061221241321889
211220,-5.09,-42.83,MA,Timon,2015,111,164869,0.673261801794152
211220,-5.09,-42.83,MA,Timon,2016,72,166295,0.4329655130942
211220,-5.09,-42.83,MA,Timon,2017,29,167619,0.173011412787333
211220,-5.09,-42.83,MA,Timon,2018,4,167973,0.023813350955213
211220,-5.09,-42.83,MA,Timon,2019,9,169107,0.053220741897142
211220,-5.09,-42.83,MA,Timon,2020,8,170222,0.0469974503883164
211223,-4.53,-44.62,MA,Trizidela do Vale,2014,10,20747,0.481997397214055
211223,-4.53,-44.62,MA,Trizidela do Vale,2015,1,20891,0.0478675027523814
211223,-4.53,-44.62,MA,Trizidela do Vale,2016,30,21028,1.42666920296747
211223,-4.53,-44.62,MA,Trizidela do Vale,2017,3,21749,0.1379373764311
211223,-4.53,-44.62,MA,Trizidela do Vale,2018,5,21885,0.228466986520448
211223,-4.53,-44.62,MA,Trizidela do Vale,2020,5,22112,0.226121562952243
211227,-3.72,-45.55,MA,Tufilândia,2019,1,5840,0.171232876712329
211230,-5.25,-44.64,MA,Tuntum,2014,14,40566,0.345116600108465
211230,-5.25,-44.64,MA,Tuntum,2015,78,40844,1.90970521986093
211230,-5.25,-44.64,MA,Tuntum,2016,47,41102,1.14349666682886
211230,-5.25,-44.64,MA,Tuntum,2018,1,41621,0.0240263328608155
211230,-5.25,-44.64,MA,Tuntum,2019,55,41832,1.31478294128897
211240,-1.66,-45.37,MA,Turiaçu,2014,3,34694,0.0864702830460598
211240,-1.66,-45.37,MA,Turiaçu,2016,81,34949,2.31766288019686
211240,-1.66,-45.37,MA,Turiaçu,2017,29,35063,0.827082679747882
211245,-2.2,-45.34,MA,Turilândia,2014,59,24559,2.40237794698481
211245,-2.2,-45.34,MA,Turilândia,2015,139,24907,5.58076042879512
211245,-2.2,-45.34,MA,Turilândia,2016,17,25232,0.673747622067216
211245,-2.2,-45.34,MA,Turilândia,2017,7,25533,0.274155015078526
211245,-2.2,-45.34,MA,Turilândia,2018,10,25365,0.394244037058939
211245,-2.2,-45.34,MA,Turilândia,2019,25,25619,0.9758382450525
211245,-2.2,-45.34,MA,Turilândia,2020,6,25868,0.231946806865625
211250,-2.76,-42.27,MA,Tutóia,2014,5,56501,0.0884940089555937
211250,-2.76,-42.27,MA,Tutóia,2015,11,57253,0.192129670060957
211250,-2.76,-42.27,MA,Tutóia,2016,16,57955,0.276076266068501
211250,-2.76,-42.27,MA,Tutóia,2017,1,58605,0.0170633904956915
211250,-2.76,-42.27,MA,Tutóia,2018,5,58311,0.0857471146095934
211250,-2.76,-42.27,MA,Tutóia,2019,6,58860,0.101936799184506
211250,-2.76,-42.27,MA,Tutóia,2020,5,59398,0.0841779184484326
211260,-3.2,-43.4,MA,Urbano Santos,2015,22,32316,0.680777323926228
211260,-3.2,-43.4,MA,Urbano Santos,2016,187,32629,5.73109810291459
211260,-3.2,-43.4,MA,Urbano Santos,2019,13,33122,0.392488376305779
211270,-3.54,-43.91,MA,Vargem Grande,2014,14,53918,0.259653547980266
211270,-3.54,-43.91,MA,Vargem Grande,2015,70,54845,1.27632418634333
211270,-3.54,-43.91,MA,Vargem Grande,2016,104,55710,1.86681026745647
211270,-3.54,-43.91,MA,Vargem Grande,2017,9,56511,0.159261028826246
211270,-3.54,-43.91,MA,Vargem Grande,2018,3,55841,0.0537239662613492
211270,-3.54,-43.91,MA,Vargem Grande,2019,2,56510,0.0353919660237126
211280,-3.22,-45,MA,Viana,2014,5,50976,0.0980853735091023
211280,-3.22,-45,MA,Viana,2014,5,73318,0.0681960773616302
211280,-3.22,-45,MA,Viana,2015,11,51249,0.214638334406525
211280,-3.22,-45,MA,Viana,2015,11,74499,0.14765298863072
211280,-3.22,-45,MA,Viana,2016,6,51503,0.116498068073704
211280,-3.22,-45,MA,Viana,2016,6,75652,0.0793105271506371
211280,-3.22,-45,MA,Viana,2017,4,51738,0.0773126135529012
211280,-3.22,-45,MA,Viana,2017,4,76776,0.052099614462853
211280,-3.22,-45,MA,Viana,2018,2,52229,0.0382929024105382
211280,-3.22,-45,MA,Viana,2018,2,76954,0.0259895522000156
211280,-3.22,-45,MA,Viana,2019,8,52441,0.1525523922122
211280,-3.22,-45,MA,Viana,2019,8,78239,0.102250795639004
211285,-5.18,-48.13,MA,Vila Nova dos Martírios,2014,5,12661,0.394913513940447
211285,-5.18,-48.13,MA,Vila Nova dos Martírios,2016,67,13227,5.06539653738565
211285,-5.18,-48.13,MA,Vila Nova dos Martírios,2017,17,13480,1.26112759643917
211285,-5.18,-48.13,MA,Vila Nova dos Martírios,2018,3,13183,0.227565804445119
211285,-5.18,-48.13,MA,Vila Nova dos Martírios,2019,10,13392,0.746714456391876
211290,-3.46,-44.87,MA,Vitória do Mearim,2016,6,32161,0.186561363141693
211300,-4.28,-45.25,MA,Vitorino Freire,2014,1,30937,0.0323237547273491
211300,-4.28,-45.25,MA,Vitorino Freire,2015,2,30917,0.0646893294950998
211300,-4.28,-45.25,MA,Vitorino Freire,2016,37,30897,1.19752726801955
211300,-4.28,-45.25,MA,Vitorino Freire,2017,1,30879,0.0323844684089511
211300,-4.28,-45.25,MA,Vitorino Freire,2018,1,31525,0.0317208564631245
211300,-4.28,-45.25,MA,Vitorino Freire,2019,2,31523,0.0634457380325477
211400,-3.24,-45.82,MA,Zé Doca,2014,24,50190,0.478182904961148
211400,-3.24,-45.82,MA,Zé Doca,2015,149,50507,2.95008612667551
211400,-3.24,-45.82,MA,Zé Doca,2016,575,50806,11.3175609180018
211400,-3.24,-45.82,MA,Zé Doca,2017,4,51084,0.0783024038837992
211400,-3.24,-45.82,MA,Zé Doca,2018,2,51471,0.0388568320024868
211400,-3.24,-45.82,MA,Zé Doca,2019,27,51714,0.522102332057083
211400,-3.24,-45.82,MA,Zé Doca,2020,18,51956,0.346446993609978
220005,-8.21,-41.08,PI,Acauã,2014,6,6913,0.86792998698105
220005,-8.21,-41.08,PI,Acauã,2015,23,6933,3.3174671859224
220005,-8.21,-41.08,PI,Acauã,2019,8,7084,1.12930547713156
220005,-8.21,-41.08,PI,Acauã,2020,16,7102,2.25288651084202
220010,-5.79,-42.66,PI,Agricolândia,2014,1,5087,0.19657951641439
220010,-5.79,-42.66,PI,Agricolândia,2015,3,5078,0.590783773139031
220010,-5.79,-42.66,PI,Agricolândia,2018,1,5148,0.194250194250194
220010,-5.79,-42.66,PI,Agricolândia,2019,1,5139,0.194590387234871
220010,-5.79,-42.66,PI,Agricolândia,2020,1,5131,0.194893782888326
220020,-5.88,-42.63,PI,Água Branca,2014,21,16944,1.23937677053824
220020,-5.88,-42.63,PI,Água Branca,2014,21,9990,2.1021021021021
220020,-5.88,-42.63,PI,Água Branca,2014,21,20601,1.01936799184506
220020,-5.88,-42.63,PI,Água Branca,2015,14,17010,0.823045267489712
220020,-5.88,-42.63,PI,Água Branca,2015,14,10083,1.38847565208767
220020,-5.88,-42.63,PI,Água Branca,2015,14,20434,0.685132622100421
220020,-5.88,-42.63,PI,Água Branca,2016,5,17068,0.292945863604406
220020,-5.88,-42.63,PI,Água Branca,2016,5,10172,0.491545418796697
220020,-5.88,-42.63,PI,Água Branca,2016,5,20422,0.244834002546274
220020,-5.88,-42.63,PI,Água Branca,2017,29,17119,1.69402418365559
220020,-5.88,-42.63,PI,Água Branca,2017,29,10258,2.82706180542016
220020,-5.88,-42.63,PI,Água Branca,2017,29,20467,1.4169150339571
220020,-5.88,-42.63,PI,Água Branca,2019,8,17411,0.459479639308483
220020,-5.88,-42.63,PI,Água Branca,2019,8,10234,0.781708032050029
220020,-5.88,-42.63,PI,Água Branca,2019,8,20196,0.396118043176867
220020,-5.88,-42.63,PI,Água Branca,2020,12,17470,0.68689181453921
220020,-5.88,-42.63,PI,Água Branca,2020,12,10306,1.16437026974578
220020,-5.88,-42.63,PI,Água Branca,2020,12,20230,0.593178447849728
220025,-7,-40.93,PI,Alagoinha do Piauí,2014,2,7485,0.267201068804275
220025,-7,-40.93,PI,Alagoinha do Piauí,2015,2,7501,0.26663111585122
220025,-7,-40.93,PI,Alagoinha do Piauí,2016,14,7515,1.86294078509647
220025,-7,-40.93,PI,Alagoinha do Piauí,2017,1,7526,0.132872707945788
220025,-7,-40.93,PI,Alagoinha do Piauí,2018,5,7636,0.654793085385018
220025,-7,-40.93,PI,Alagoinha do Piauí,2019,10,7651,1.30701869036727
220025,-7,-40.93,PI,Alagoinha do Piauí,2020,84,7665,10.958904109589
220027,-7.24,-40.85,PI,Alegrete do Piauí,2015,4,4832,0.827814569536424
220027,-7.24,-40.85,PI,Alegrete do Piauí,2016,8,4835,1.65460186142709
220027,-7.24,-40.85,PI,Alegrete do Piauí,2019,5,4915,1.01729399796541
220027,-7.24,-40.85,PI,Alegrete do Piauí,2020,39,4918,7.93005286701911
220030,-5.25,-42.2,PI,Alto Longá,2014,20,13967,1.43194673158159
220030,-5.25,-42.2,PI,Alto Longá,2015,6,14006,0.42838783378552
220030,-5.25,-42.2,PI,Alto Longá,2016,14,14040,0.997150997150997
220030,-5.25,-42.2,PI,Alto Longá,2017,120,14070,8.52878464818763
220030,-5.25,-42.2,PI,Alto Longá,2018,27,14268,1.89234650967199
220030,-5.25,-42.2,PI,Alto Longá,2019,23,14304,1.6079418344519
220030,-5.25,-42.2,PI,Alto Longá,2020,4,14339,0.278959481135365
220040,-5.03,-42.46,PI,Altos,2014,9,39625,0.227129337539432
220040,-5.03,-42.46,PI,Altos,2015,17,39715,0.428049855218431
220040,-5.03,-42.46,PI,Altos,2016,35,39795,0.879507475813544
220040,-5.03,-42.46,PI,Altos,2017,16,39864,0.401364639775236
220040,-5.03,-42.46,PI,Altos,2018,3,40440,0.0741839762611276
220040,-5.03,-42.46,PI,Altos,2019,8,40524,0.197413878195637
220040,-5.03,-42.46,PI,Altos,2020,3,40605,0.073882526782416
220045,-8.42,-43.77,PI,Alvorada do Gurguéia,2014,40,5249,7.62049914269385
220045,-8.42,-43.77,PI,Alvorada do Gurguéia,2015,78,5278,14.7783251231527
220045,-8.42,-43.77,PI,Alvorada do Gurguéia,2016,1,5303,0.188572506128606
220045,-8.42,-43.77,PI,Alvorada do Gurguéia,2019,52,5419,9.59586639601402
220045,-8.42,-43.77,PI,Alvorada do Gurguéia,2020,1,5445,0.183654729109275
220050,-6.24,-42.85,PI,Amarante,2014,3,17305,0.173360300491188
220050,-6.24,-42.85,PI,Amarante,2015,3,17312,0.173290203327172
220050,-6.24,-42.85,PI,Amarante,2016,1,17317,0.0577467228734769
220050,-6.24,-42.85,PI,Amarante,2017,3,17322,0.173190162798753
220050,-6.24,-42.85,PI,Amarante,2018,22,17592,1.25056844020009
220060,-6.08,-42.73,PI,Angical do Piauí,2014,13,6697,1.94116768702404
220060,-6.08,-42.73,PI,Angical do Piauí,2015,8,6692,1.19545726240287
220060,-6.08,-42.73,PI,Angical do Piauí,2016,2,6688,0.299043062200957
220060,-6.08,-42.73,PI,Angical do Piauí,2017,8,6684,1.19688809096349
220060,-6.08,-42.73,PI,Angical do Piauí,2018,2,6792,0.294464075382803
220060,-6.08,-42.73,PI,Angical do Piauí,2019,2,6788,0.294637595757219
220070,-9.18,-43.04,PI,Anísio de Abreu,2014,27,9531,2.8328611898017
220070,-9.18,-43.04,PI,Anísio de Abreu,2018,8,9818,0.814829904257486
220080,-7.21,-44.19,PI,Antônio Almeida,2014,6,3097,1.93735873425896
220080,-7.21,-44.19,PI,Antônio Almeida,2016,1,3109,0.321646831778707
220080,-7.21,-44.19,PI,Antônio Almeida,2018,1,3158,0.316656111462951
220080,-7.21,-44.19,PI,Antônio Almeida,2019,6,3164,1.89633375474083
220080,-7.21,-44.19,PI,Antônio Almeida,2020,1,3170,0.315457413249211
220090,-6.11,-41.79,PI,Aroazes,2014,5,5773,0.866100814134765
220090,-6.11,-41.79,PI,Aroazes,2019,2,5835,0.342759211653813
220095,-7.27,-41.56,PI,Aroeiras do Itaim,2017,1,2511,0.398247710075667
